,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Hour
7110,570637,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-10 12:34:00,0.29,12530,Germany,12
7111,570637,22338,STAR DECORATION PAINTED ZINC ,96,2011-11-10 12:34:00,0.19,12530,Germany,12
7112,570637,POST,POSTAGE,2,2011-11-10 12:34:00,18.0,12530,Germany,12
7113,570640,23345, DOLLY GIRL BEAKER,12,2011-11-10 12:38:00,1.25,12474,Germany,12
7114,570640,23346,SPACEBOY BEAKER,12,2011-11-10 12:38:00,1.25,12474,Germany,12
7115,570640,23433,HANGING QUILTED PATCHWORK APPLES,12,2011-11-10 12:38:00,0.83,12474,Germany,12
7116,570640,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-11-10 12:38:00,9.95,12474,Germany,12
7117,570640,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-11-10 12:38:00,1.25,12474,Germany,12
7118,570640,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-10 12:38:00,1.25,12474,Germany,12
7119,570640,23292,SPACEBOY CHILDRENS CUP,8,2011-11-10 12:38:00,1.25,12474,Germany,12
7120,570640,23290,SPACEBOY CHILDRENS BOWL,8,2011-11-10 12:38:00,1.25,12474,Germany,12
7121,570640,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-11-10 12:38:00,8.5,12474,Germany,12
7122,570640,22972,CHILDREN'S SPACEBOY MUG,12,2011-11-10 12:38:00,1.65,12474,Germany,12
7123,570640,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-11-10 12:38:00,1.65,12474,Germany,12
7124,570640,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-11-10 12:38:00,3.25,12474,Germany,12
7125,570640,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-11-10 12:38:00,2.95,12474,Germany,12
7126,570640,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-11-10 12:38:00,2.95,12474,Germany,12
7127,570640,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-11-10 12:38:00,2.55,12474,Germany,12
7128,570640,23206,LUNCH BAG APPLE DESIGN,10,2011-11-10 12:38:00,1.65,12474,Germany,12
7129,570640,20719,WOODLAND CHARLOTTE BAG,10,2011-11-10 12:38:00,0.85,12474,Germany,12
7130,570640,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-11-10 12:38:00,0.85,12474,Germany,12
7131,570640,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-10 12:38:00,0.85,12474,Germany,12
7132,570640,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-11-10 12:38:00,0.85,12474,Germany,12
7133,570640,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-11-10 12:38:00,1.95,12474,Germany,12
7134,570640,22551,PLASTERS IN TIN SPACEBOY,12,2011-11-10 12:38:00,1.65,12474,Germany,12
7135,570640,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-10 12:38:00,1.65,12474,Germany,12
7136,570640,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-11-10 12:38:00,1.65,12474,Germany,12
7137,570640,23007, SPACEBOY BABY GIFT SET,1,2011-11-10 12:38:00,16.95,12474,Germany,12
7138,570640,23010,CIRCUS PARADE BABY GIFT SET,1,2011-11-10 12:38:00,16.95,12474,Germany,12
7139,570640,22555,PLASTERS IN TIN STRONGMAN,12,2011-11-10 12:38:00,1.65,12474,Germany,12
7140,570640,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-11-10 12:38:00,6.25,12474,Germany,12
7141,570640,22898,CHILDRENS APRON APPLES DESIGN,8,2011-11-10 12:38:00,1.95,12474,Germany,12
7142,570640,POST,POSTAGE,2,2011-11-10 12:38:00,18.0,12474,Germany,12
7143,570718,23392,SPACEBOY ROCKET LOLLY MAKERS,12,2011-12-10 10:36:00,2.08,12518,Germany,10
7144,570718,22544,MINI JIGSAW SPACEBOY,24,2011-12-10 10:36:00,0.42,12518,Germany,10
7145,570718,23290,SPACEBOY CHILDRENS BOWL,8,2011-12-10 10:36:00,1.25,12518,Germany,10
7146,570718,22539,MINI JIGSAW DOLLY GIRL,24,2011-12-10 10:36:00,0.42,12518,Germany,10
7147,570718,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,2011-12-10 10:36:00,2.95,12518,Germany,10
7148,570718,22274,FELTCRAFT DOLL EMILY,6,2011-12-10 10:36:00,2.95,12518,Germany,10
7149,570718,23389,SPACEBOY MINI BACKPACK,4,2011-12-10 10:36:00,4.15,12518,Germany,10
7150,570718,23390,DOLLY GIRL MINI BACKPACK,4,2011-12-10 10:36:00,4.15,12518,Germany,10
7151,570718,22037,ROBOT BIRTHDAY CARD,12,2011-12-10 10:36:00,0.42,12518,Germany,10
7152,570718,22029,SPACEBOY BIRTHDAY CARD,24,2011-12-10 10:36:00,0.42,12518,Germany,10
7153,570718,22712,CARD DOLLY GIRL ,12,2011-12-10 10:36:00,0.42,12518,Germany,10
7154,570718,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-12-10 10:36:00,0.42,12518,Germany,10
7155,570718,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-12-10 10:36:00,0.42,12518,Germany,10
7156,570718,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2011-12-10 10:36:00,0.42,12518,Germany,10
7157,570718,23391, I LOVE LONDON MINI BACKPACK,4,2011-12-10 10:36:00,4.15,12518,Germany,10
7158,570718,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-12-10 10:36:00,0.42,12518,Germany,10
7159,570718,22705,WRAP GREEN PEARS ,25,2011-12-10 10:36:00,0.42,12518,Germany,10
7160,570718,22708,WRAP DOLLY GIRL,25,2011-12-10 10:36:00,0.42,12518,Germany,10
7161,570718,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-12-10 10:36:00,1.25,12518,Germany,10
7162,570718,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-12-10 10:36:00,8.5,12518,Germany,10
7163,570718,22728,ALARM CLOCK BAKELIKE PINK,4,2011-12-10 10:36:00,3.75,12518,Germany,10
7164,570718,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-12-10 10:36:00,2.95,12518,Germany,10
7165,570718,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-12-10 10:36:00,1.65,12518,Germany,10
7166,570718,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-12-10 10:36:00,3.75,12518,Germany,10
7167,570718,POST,POSTAGE,2,2011-12-10 10:36:00,18.0,12518,Germany,10
7168,C570727,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-12-10 11:32:00,1.45,12471,Germany,11
7169,570754,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-12-10 11:40:00,0.85,12633,Germany,11
7170,570754,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-12-10 11:40:00,0.85,12633,Germany,11
7171,570754,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-12-10 11:40:00,2.55,12633,Germany,11
7172,570754,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2011-12-10 11:40:00,2.55,12633,Germany,11
7173,570754,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-12-10 11:40:00,2.95,12633,Germany,11
7174,570754,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-12-10 11:40:00,2.95,12633,Germany,11
7175,570754,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-12-10 11:40:00,2.95,12633,Germany,11
7176,570754,23075,PARLOUR CERAMIC WALL HOOK,4,2011-12-10 11:40:00,4.15,12633,Germany,11
7177,570754,22467,GUMBALL COAT RACK,6,2011-12-10 11:40:00,2.55,12633,Germany,11
7178,570754,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-12-10 11:40:00,3.29,12633,Germany,11
7179,570754,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-12-10 11:40:00,0.83,12633,Germany,11
7180,570754,23115,RED APPLES CHOPPING BOARD   ,3,2011-12-10 11:40:00,4.95,12633,Germany,11
7181,570754,23514,EMBROIDERED RIBBON REEL SALLY ,6,2011-12-10 11:40:00,2.08,12633,Germany,11
7182,570754,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-12-10 11:40:00,2.08,12633,Germany,11
7183,570754,POST,POSTAGE,1,2011-12-10 11:40:00,18.0,12633,Germany,11
7184,570784,21154,RED RETROSPOT OVEN GLOVE ,10,2011-12-10 11:49:00,1.25,12569,Germany,11
7185,570784,21035,SET/2 RED RETROSPOT TEA TOWELS ,12,2011-12-10 11:49:00,3.25,12569,Germany,11
7186,570784,22625,RED KITCHEN SCALES,2,2011-12-10 11:49:00,8.5,12569,Germany,11
7187,570784,22624,IVORY KITCHEN SCALES,2,2011-12-10 11:49:00,8.5,12569,Germany,11
7188,570784,POST,POSTAGE,1,2011-12-10 11:49:00,18.0,12569,Germany,11
7189,570792,22567,20 DOLLY PEGS RETROSPOT,20,2011-12-10 12:01:00,1.45,12709,Germany,12
7190,570792,21411,GINGHAM HEART  DOORSTOP RED,10,2011-12-10 12:01:00,4.25,12709,Germany,12
7191,570792,21210,SET OF 72 RETROSPOT PAPER  DOILIES,20,2011-12-10 12:01:00,1.45,12709,Germany,12
7192,570792,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-12-10 12:01:00,2.95,12709,Germany,12
7193,570792,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-12-10 12:01:00,0.55,12709,Germany,12
7194,570792,22960,JAM MAKING SET WITH JARS,24,2011-12-10 12:01:00,3.75,12709,Germany,12
7195,570792,22961,JAM MAKING SET PRINTED,12,2011-12-10 12:01:00,1.45,12709,Germany,12
7196,570792,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-12-10 12:01:00,1.45,12709,Germany,12
7197,570792,22966,GINGERBREAD MAN COOKIE CUTTER,20,2011-12-10 12:01:00,1.25,12709,Germany,12
7198,570792,21094,SET/6 RED SPOTTY PAPER PLATES,20,2011-12-10 12:01:00,0.85,12709,Germany,12
7199,570792,21086,SET/6 RED SPOTTY PAPER CUPS,30,2011-12-10 12:01:00,0.65,12709,Germany,12
7200,570792,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,20,2011-12-10 12:01:00,0.85,12709,Germany,12
7201,570792,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-12-10 12:01:00,0.55,12709,Germany,12
7202,570792,21242,RED RETROSPOT PLATE ,24,2011-12-10 12:01:00,1.69,12709,Germany,12
7203,570792,21243,PINK  POLKADOT PLATE ,24,2011-12-10 12:01:00,1.69,12709,Germany,12
7204,570792,22090,PAPER BUNTING RETROSPOT,12,2011-12-10 12:01:00,2.95,12709,Germany,12
7205,570792,22467,GUMBALL COAT RACK,20,2011-12-10 12:01:00,2.55,12709,Germany,12
7206,570881,22325,MOBILE VINTAGE HEARTS ,3,2011-10-13 09:30:00,4.95,12498,Germany,9
7207,570881,22318,FIVE HEART HANGING DECORATION,6,2011-10-13 09:30:00,2.95,12498,Germany,9
7208,570881,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-10-13 09:30:00,5.95,12498,Germany,9
7209,570881,22317,FIVE CATS HANGING DECORATION,6,2011-10-13 09:30:00,2.95,12498,Germany,9
7210,570881,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-10-13 09:30:00,4.95,12498,Germany,9
7211,570881,22110,BIRD HOUSE HOT WATER BOTTLE,6,2011-10-13 09:30:00,2.55,12498,Germany,9
7212,570881,21484,CHICK GREY HOT WATER BOTTLE,4,2011-10-13 09:30:00,4.25,12498,Germany,9
7213,570881,21624,VINTAGE UNION JACK DOORSTOP,3,2011-10-13 09:30:00,5.95,12498,Germany,9
7214,570881,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2011-10-13 09:30:00,0.85,12498,Germany,9
7215,570881,22175,PINK OWL SOFT TOY,6,2011-10-13 09:30:00,2.95,12498,Germany,9
7216,570881,22176,BLUE OWL SOFT TOY,6,2011-10-13 09:30:00,2.95,12498,Germany,9
7217,570881,22483,RED GINGHAM TEDDY BEAR ,6,2011-10-13 09:30:00,2.95,12498,Germany,9
7218,570881,POST,POSTAGE,2,2011-10-13 09:30:00,18.0,12498,Germany,9
7219,C570963,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,2011-10-13 11:49:00,1.25,13816,Germany,11
7220,C570963,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-10-13 11:49:00,2.55,13816,Germany,11
7221,C570963,23289,DOLLY GIRL CHILDRENS BOWL,-2,2011-10-13 11:49:00,1.25,13816,Germany,11
7222,C570963,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,-2,2011-10-13 11:49:00,0.83,13816,Germany,11
7223,C571009,90201A,PURPLE ENAMEL FLOWER RING,-4,2011-10-13 12:12:00,2.95,12612,Germany,12
7224,C571009,90160A,PURPLE BOUDICCA LARGE BRACELET,-7,2011-10-13 12:12:00,6.95,12612,Germany,12
7225,571065,23494,VINTAGE DOILY DELUXE SEWING KIT ,6,2011-10-13 14:59:00,5.95,12613,Germany,14
7226,571065,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-13 14:59:00,1.95,12613,Germany,14
7227,571065,22492,MINI PAINT SET VINTAGE ,36,2011-10-13 14:59:00,0.65,12613,Germany,14
7228,571065,22961,JAM MAKING SET PRINTED,12,2011-10-13 14:59:00,1.45,12613,Germany,14
7229,571065,22960,JAM MAKING SET WITH JARS,6,2011-10-13 14:59:00,4.25,12613,Germany,14
7230,571065,22448,PIN CUSHION BABUSHKA RED,6,2011-10-13 14:59:00,3.35,12613,Germany,14
7231,571065,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7232,571065,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7233,571065,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7234,571065,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-10-13 14:59:00,4.15,12613,Germany,14
7235,571065,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-10-13 14:59:00,4.15,12613,Germany,14
7236,571065,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-10-13 14:59:00,4.15,12613,Germany,14
7237,571065,23390,DOLLY GIRL MINI BACKPACK,4,2011-10-13 14:59:00,4.15,12613,Germany,14
7238,571065,23388,WOODLAND MINI BACKPACK,8,2011-10-13 14:59:00,4.15,12613,Germany,14
7239,571065,23389,SPACEBOY MINI BACKPACK,4,2011-10-13 14:59:00,4.15,12613,Germany,14
7240,571065,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-10-13 14:59:00,1.25,12613,Germany,14
7241,571065,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-10-13 14:59:00,1.95,12613,Germany,14
7242,571065,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-13 14:59:00,4.95,12613,Germany,14
7243,571065,22978,PANTRY ROLLING PIN,6,2011-10-13 14:59:00,3.75,12613,Germany,14
7244,571065,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-10-13 14:59:00,1.25,12613,Germany,14
7245,571065,22980,PANTRY SCRUBBING BRUSH,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7246,571065,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-10-13 14:59:00,2.1,12613,Germany,14
7247,571065,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,8,2011-10-13 14:59:00,4.95,12613,Germany,14
7248,571065,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-10-13 14:59:00,0.55,12613,Germany,14
7249,571065,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613,Germany,14
7250,571065,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613,Germany,14
7251,571065,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-10-13 14:59:00,4.15,12613,Germany,14
7252,571065,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-13 14:59:00,12.75,12613,Germany,14
7253,571065,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-13 14:59:00,4.95,12613,Germany,14
7254,571065,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-10-13 14:59:00,2.08,12613,Germany,14
7255,571065,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-10-13 14:59:00,0.85,12613,Germany,14
7256,571065,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613,Germany,14
7257,571065,21671,RED SPOT CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613,Germany,14
7258,571065,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613,Germany,14
7259,571065,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-10-13 14:59:00,4.25,12613,Germany,14
7260,571065,21558,SKULL LUNCH BOX WITH CUTLERY ,12,2011-10-13 14:59:00,2.55,12613,Germany,14
7261,571065,21213,PACK OF 72 SKULL CAKE CASES,24,2011-10-13 14:59:00,0.55,12613,Germany,14
7262,571065,22553,PLASTERS IN TIN SKULLS,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7263,571065,22327,ROUND SNACK BOXES SET OF 4 SKULLS,12,2011-10-13 14:59:00,2.95,12613,Germany,14
7264,571065,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-10-13 14:59:00,0.85,12613,Germany,14
7265,571065,22332,SKULLS PARTY BAG + STICKER SET,8,2011-10-13 14:59:00,1.65,12613,Germany,14
7266,571065,21504,SKULLS GREETING CARD,12,2011-10-13 14:59:00,0.42,12613,Germany,14
7267,571065,22620,4 TRADITIONAL SPINNING TOPS,12,2011-10-13 14:59:00,1.45,12613,Germany,14
7268,571065,23235,STORAGE TIN VINTAGE LEAF,6,2011-10-13 14:59:00,2.89,12613,Germany,14
7269,571065,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-10-13 14:59:00,4.15,12613,Germany,14
7270,571065,23236,STORAGE TIN VINTAGE DOILY ,12,2011-10-13 14:59:00,2.89,12613,Germany,14
7271,571065,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-10-13 14:59:00,1.95,12613,Germany,14
7272,571065,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2011-10-13 14:59:00,2.95,12613,Germany,14
7273,571065,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-10-13 14:59:00,1.65,12613,Germany,14
7274,571065,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-10-13 14:59:00,1.65,12613,Germany,14
7275,571065,21452,TOADSTOOL MONEY BOX,6,2011-10-13 14:59:00,2.95,12613,Germany,14
7276,571065,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-10-13 14:59:00,1.65,12613,Germany,14
7277,571065,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-10-13 14:59:00,1.65,12613,Germany,14
7278,571065,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-10-13 14:59:00,3.75,12613,Germany,14
7279,571065,21484,CHICK GREY HOT WATER BOTTLE,4,2011-10-13 14:59:00,4.25,12613,Germany,14
7280,571065,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-10-13 14:59:00,4.95,12613,Germany,14
7281,571065,85053,FRENCH ENAMEL CANDLEHOLDER,12,2011-10-13 14:59:00,2.1,12613,Germany,14
7282,571065,23034,DRAWER KNOB CERAMIC BLACK,12,2011-10-13 14:59:00,1.45,12613,Germany,14
7283,571065,23035,DRAWER KNOB CERAMIC IVORY,12,2011-10-13 14:59:00,1.45,12613,Germany,14
7284,571065,22467,GUMBALL COAT RACK,12,2011-10-13 14:59:00,2.55,12613,Germany,14
7285,571065,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-10-13 14:59:00,2.1,12613,Germany,14
7286,571065,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-10-13 14:59:00,1.45,12613,Germany,14
7287,571065,23247,BISCUIT TIN 50'S CHRISTMAS,12,2011-10-13 14:59:00,2.89,12613,Germany,14
7288,571065,21539,RED RETROSPOT BUTTER DISH,6,2011-10-13 14:59:00,4.95,12613,Germany,14
7289,571065,21843,RED RETROSPOT CAKE STAND,4,2011-10-13 14:59:00,10.95,12613,Germany,14
7290,571065,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,2011-10-13 14:59:00,1.25,12613,Germany,14
7291,571065,22555,PLASTERS IN TIN STRONGMAN,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7292,571065,22434,BALLOON PUMP WITH 10 BALLOONS,8,2011-10-13 14:59:00,1.95,12613,Germany,14
7293,571065,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-10-13 14:59:00,1.25,12613,Germany,14
7294,571065,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-10-13 14:59:00,0.42,12613,Germany,14
7295,571065,21915,RED  HARMONICA IN BOX ,12,2011-10-13 14:59:00,1.25,12613,Germany,14
7296,571065,21914,BLUE HARMONICA IN BOX ,12,2011-10-13 14:59:00,1.25,12613,Germany,14
7297,571065,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-10-13 14:59:00,1.65,12613,Germany,14
7298,571065,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-10-13 14:59:00,2.95,12613,Germany,14
7299,571065,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-10-13 14:59:00,2.55,12613,Germany,14
7300,571065,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-10-13 14:59:00,2.55,12613,Germany,14
7301,571065,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-10-13 14:59:00,2.55,12613,Germany,14
7302,571065,23559,WOODLAND BUNNIES LOLLY MAKERS,12,2011-10-13 14:59:00,2.08,12613,Germany,14
7303,571065,POST,POSTAGE,7,2011-10-13 14:59:00,18.0,12613,Germany,14
7304,C571066,22405,MONEY BOX POCKET MONEY DESIGN,-1,2011-10-13 15:05:00,1.06,12709,Germany,15
7305,C571066,21238,RED RETROSPOT CUP,-1,2011-10-13 15:05:00,0.85,12709,Germany,15
7306,C571066,21658,GLASS  BEURRE DISH,-2,2011-10-13 15:05:00,3.95,12709,Germany,15
7307,C571066,22960,JAM MAKING SET WITH JARS,-1,2011-10-13 15:05:00,3.75,12709,Germany,15
7308,571215,22947,WOODEN ADVENT CALENDAR RED,6,2011-10-14 12:57:00,16.95,13810,Germany,12
7309,571215,22580,ADVENT CALENDAR GINGHAM SACK,12,2011-10-14 12:57:00,5.95,13810,Germany,12
7310,571215,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2011-10-14 12:57:00,8.5,13810,Germany,12
7311,571215,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,9,2011-10-14 12:57:00,4.95,13810,Germany,12
7312,571215,23298,SPOTTY BUNTING,9,2011-10-14 12:57:00,4.95,13810,Germany,12
7313,571215,22669,RED BABY BUNTING ,10,2011-10-14 12:57:00,2.95,13810,Germany,12
7314,571215,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-10-14 12:57:00,3.25,13810,Germany,12
7315,571215,22320,BIRDS MOBILE VINTAGE DESIGN,6,2011-10-14 12:57:00,5.95,13810,Germany,12
7316,571215,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-14 12:57:00,1.95,13810,Germany,12
7317,571215,22898,CHILDRENS APRON APPLES DESIGN,8,2011-10-14 12:57:00,1.95,13810,Germany,12
7318,571215,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2011-10-14 12:57:00,2.1,13810,Germany,12
7319,571215,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-10-14 12:57:00,1.25,13810,Germany,12
7320,571215,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-10-14 12:57:00,2.1,13810,Germany,12
7321,571215,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-10-14 12:57:00,1.45,13810,Germany,12
7322,571215,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-10-14 12:57:00,1.45,13810,Germany,12
7323,571215,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-10-14 12:57:00,1.45,13810,Germany,12
7324,571215,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-10-14 12:57:00,1.45,13810,Germany,12
7325,571215,22175,PINK OWL SOFT TOY,6,2011-10-14 12:57:00,2.95,13810,Germany,12
7326,571215,22176,BLUE OWL SOFT TOY,6,2011-10-14 12:57:00,2.95,13810,Germany,12
7327,571215,POST,POSTAGE,3,2011-10-14 12:57:00,18.0,13810,Germany,12
7328,C571220,M,Manual,-1,2011-10-14 13:35:00,599.5,13810,Germany,13
7329,571223,M,Manual,1,2011-10-14 13:36:00,599.5,13810,Germany,13
7330,571227,21231,SWEETHEART CERAMIC TRINKET BOX,36,2011-10-14 13:54:00,1.25,12477,Germany,13
7331,571227,22317,FIVE CATS HANGING DECORATION,6,2011-10-14 13:54:00,2.95,12477,Germany,13
7332,571227,22365,DOORMAT RESPECTABLE HOUSE,10,2011-10-14 13:54:00,7.08,12477,Germany,13
7333,571227,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,12,2011-10-14 13:54:00,4.95,12477,Germany,13
7334,571227,22077,6 RIBBONS RUSTIC CHARM,12,2011-10-14 13:54:00,1.95,12477,Germany,13
7335,571227,23402,HOME SWEET HOME 3 PEG HANGER ,8,2011-10-14 13:54:00,3.75,12477,Germany,13
7336,571227,22222,CAKE PLATE LOVEBIRD WHITE,6,2011-10-14 13:54:00,4.95,12477,Germany,13
7337,571227,48185,DOORMAT FAIRY CAKE,10,2011-10-14 13:54:00,7.08,12477,Germany,13
7338,571227,22626,BLACK KITCHEN SCALES,6,2011-10-14 13:54:00,8.5,12477,Germany,13
7339,571227,22624,IVORY KITCHEN SCALES,4,2011-10-14 13:54:00,8.5,12477,Germany,13
7340,571227,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-10-14 13:54:00,3.75,12477,Germany,13
7341,571227,23393,HOME SWEET HOME CUSHION COVER ,4,2011-10-14 13:54:00,3.75,12477,Germany,13
7342,571227,22689,DOORMAT MERRY CHRISTMAS RED ,10,2011-10-14 13:54:00,7.08,12477,Germany,13
7343,571227,20998,ROSE DU SUD OVEN GLOVE,7,2011-10-14 13:54:00,2.55,12477,Germany,13
7344,571227,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-10-14 13:54:00,2.55,12477,Germany,13
7345,571227,22134,MINI LADLE LOVE HEART RED ,12,2011-10-14 13:54:00,0.42,12477,Germany,13
7346,571227,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-10-14 13:54:00,2.08,12477,Germany,13
7347,571227,22366,DOORMAT AIRMAIL ,10,2011-10-14 13:54:00,7.08,12477,Germany,13
7348,571227,22414,DOORMAT NEIGHBOURHOOD WITCH ,10,2011-10-14 13:54:00,7.08,12477,Germany,13
7349,571227,22303,COFFEE MUG APPLES DESIGN,6,2011-10-14 13:54:00,2.55,12477,Germany,13
7350,571227,48138,DOORMAT UNION FLAG,10,2011-10-14 13:54:00,7.08,12477,Germany,13
7351,571227,20750,RED RETROSPOT MINI CASES,10,2011-10-14 13:54:00,7.95,12477,Germany,13
